user_prompt,유형,극성,시제,확실성
"전염병으로 중국 내수가 위축되고, 소비가 줄어들면 중국 수출 비중이 큰 한국 경제에 타격은 불 보듯 뻔하다는 얘기다.",추론형,긍정,현재,불확실
이들은 모두 낙천적이고 태평스럽고 감정적이고 인정이 많고 친절하고 너그럽다.,추론형,긍정,현재,확실
이와 함께 마스크가 물에 젖으면 세균 번식 위험이 높다는 방역당국의 우려가 나와 또 한 번 논란에 휩싸였다.,추론형,긍정,과거,확실
노조의 임금 인상 요구를 속속 수용하면 올라간 임금이 재차 물가를 자극하는 ＇임금발 인플레이션＇ 악순환 우려가 커질 수밖에 없다.,추론형,긍정,미래,불확실
"둘째, 인플레이션에 식자재 가격이 급등하는 가운데 가격 인상이 쉽지 않다.",추론형,부정,현재,확실
풍경은 그대로지만 달라진 것도 있다.,추론형,긍정,현재,확실
"너무 많이 가지다 보니 갈망도 그리움도 시들해졌고, 덩달아 삶의 의미도 이유도 힘을 잃었다.",추론형,긍정,현재,확실
우리 사회의 불안을 부추기지 않고 역동적 안정성을 확보할 수 있는 정치인을 선택하는 것은 온전히 우리의 몫이다.,추론형,긍정,현재,확실
우리나라 옷은 소매가 넓고 큰 두루마기를 겹겹이 입어 활동하기가 이만저만 불편한 게 아니었다.,추론형,긍정,과거,확실
불안을 한껏 키우며 변화와 혁신의 싹을 잘라버리는 사회가 있는가 하면 불안을 현명하게 다스리며 창조적 파괴의 역량을 키워가는 사회가 있다.,추론형,긍정,현재,확실
세계 영화사의 거대한 변화를 머릿속으로 받아들이는 데 시간이 걸렸는지도 모르겠다.,추론형,긍정,과거,불확실
표류 선박 안의 문서는 모두 베껴서 보고해야 한다.,추론형,긍정,현재,확실
영화 ＇기생충＇의 성공은 한국 콘텐츠 업계의 전환점이 될 것으로 분석된다.,추론형,긍정,미래,불확실
그의 도당도 모두 지극히 날래고 민첩했는데 그들과 함께 일어나 적단이 되어 민가를 불사르고 마소를 닥치는 대로 약탈하되 만약 저항하는 자가 있으면 살을 발라내고 사지를 찢어 죽여 잔인하기 그지없었다.,추론형,긍정,과거,확실
라일락을 제대로 만끽하려면 군락을 이루도록 가꾸는 게 좋다.,추론형,긍정,현재,확실
＂지난날 슬프던 고독이 이제는 눈부신 자유를 뜻한다는 걸 알았다.＂,추론형,긍정,과거,확실
"꽃의 뒷면에 부드러운 털이 밀집해 있다는 점도 특이한데, 그래서 이름도 털개회나무가 된 것으로 보인다.",추론형,긍정,현재,불확실
"이와 달리, IRP는 가입자가 자유롭게 디폴트 옵션을 지정할 수 있다.",추론형,긍정,미래,확실
381개의 부품과 9500여 개의 하드웨어가 체결되는 KF-21 동체는 단 1개의 부품이라도 가공과 조립이 잘못되면 구조적으로 문제가 발생하기 때문에 조립에 심혈을 기울여야 한다.,추론형,긍정,현재,확실
"숭례문이 보이는 19층의 야외 테라스 194에서 결혼식과 애프터 파티를 즐기고, 이후엔 테라스 194와 연결된 남대문 스위트에서 남산타워를 배경으로 편안하게 허니문을 즐길 수 있다는 것이 최대 장점이다.",추론형,긍정,현재,확실
전염병에 걸려 오한과 설사로 고생하다 사망하니 슬프기만 하다.,추론형,긍정,현재,확실
"하나의 문이 닫히면, 새로운 문이 열리는 법이다.",추론형,긍정,현재,확실
허균의 감식력은 근대의 제일이었다.,추론형,긍정,과거,확실
다만 그의 추론에서 놓친 건 뭔지 곱씹어볼 필요는 있다.,추론형,긍정,현재,확실
그 이후 스토리는 누구나 알고 있는 흐름으로 전개됐다.,추론형,긍정,과거,확실
그런데 그 닭의 목숨이 끊어지지 않았던 모양이다.,추론형,부정,과거,확실
"뉴욕 양키스, 탬파베이 레이스 등 공격력이 좋은 강팀이 몰린 아메리칸리그 동부지구에서 에이스에 걸맞은 성적을 내야 구단도 류현진을 중심으로 추가 전력 보강에 나설 수 있다.",추론형,긍정,미래,불확실
결국 캠퍼스 확진자가 무더기로 발생하고 중국인 유학생을 한데 모아놓은 대학 기숙사가 또 하나의 ＇슈퍼 전파거점＇으로 전락할 개연성이 크다.,추론형,긍정,미래,확실
전라도에는 땅의 신령스러운 기운을 타고난 인걸이 적지 않다.,추론형,부정,현재,확실
한평생 ＇늘 부족하구나＇는 마음이 들도록 반만 먹어야 한다.,추론형,긍정,현재,확실
"반려견을 차 안에 두고 방치하면 징역 6개월 혹은 벌금 120만 원을 물리고, 반려견에게 험한 표정을 짓는 장난조차 괴롭힘으로 간주해 처벌할 수 있다.",추론형,긍정,미래,불확실
심지어 시의 수준이 너무 높아 진위까지 의심한다.,추론형,긍정,과거,불확실
한쪽에 의해 교묘하게 왜곡된 번역에 판단이 흐려지기 쉽기 때문이다.,추론형,긍정,현재,확실
회사 수익으로만 회사를 운영하는 이른바 ＇부트스트래핑(Bootstrapping)＇으로 성공한 셈이다.,추론형,긍정,현재,불확실
객관적인 전력에서는 밀리지만 현재 팀 컨디션과 정신력을 살린다면 해볼 만하다는 분위기다.,추론형,긍정,현재,확실
"혼자 걸어도, 또 셋이 걸어도 결국은 홀로 걷게 되는 이 길을 걸으며 처음에는 수많은 상념이 마음을 들었다 놨다 하겠지만, 결국은 언제, 어느 찰나에라도 해탈의 순간을 맛볼 수 있다는 것을 믿기 때문이다.",추론형,긍정,현재,확실
키가 20m까지 자라니 그 커다란 줄기에 꽃이 잔뜩 피면 황홀하기 짝이 없다.,추론형,긍정,현재,확실
서 대표는 ＂크리에이터 이코노미 분야에서 글로벌 리더십을 가져가는 것이 중장기적 목표＂라면서 ＂임직원 60여 명이 같은 문제 의식을 갖고 집요하게 고민하며 실행하고 있기 때문에 충분히 가능하다고 생각한다＂고 자신감을 보였다.,추론형,긍정,현재,확실
"그리고 육류, 생선, 달걀, 두부 등의 단백질은 채소를 곁들여 최대한 영양균형을 맞춰주어야 한다.",추론형,긍정,현재,확실
＇표＇만 노리는 정치 욕심과 선거 격랑에 휘말리면 가뜩이나 중산층이 줄어든 ＇한국호＇는 위험해진다.,추론형,긍정,미래,불확실
이에 전문가들은 달러당 원화값이 10년 만에 1300원을 넘어설 가능성을 제기하는 분위기다.,추론형,긍정,현재,확실
시원하게 한 그릇 비우고 나면 몸과 마음이 어느새 리프레시되며 힘이 불끈 솟아오른다.,추론형,긍정,현재,확실
다산 정약용이 그런 사람이다.,추론형,긍정,현재,확실
"제보자는 ＂아이 입장에서 생각해봤는데 천천히 자전거 속도에 맞춰 똑같은 길을 따라가니까 따라온다는 생각을 했을 수 있을 거 같다＂고 말했지만, 다수의 네티즌은 ＂아이가 진로방해를 했다＂는 해석을 보였다.",추론형,긍정,과거,확실
단종은 매일 아침 대청에 나와 곤룡포를 입고 걸상에 걸터앉아 있었고 사람들은 그런 모습을 보고 마음 아파하고 있었다.,추론형,긍정,과거,확실
우한의 모습에서 한국 부동산시장을 떠올린다.,추론형,긍정,현재,확실
하지만 탄탄대로인 것만은 아니다.,추론형,부정,현재,확실
교직원공제회가 100% 출자한 더케이손해보험은 규모는 작지만 종합손해보험 라이선스를 갖고 있어 매력적이다.,추론형,긍정,현재,확실
봉준호 감독 ＇기생충＇이 101년 한국 영화 역사뿐만 아니라 92년 오스카 역사도 새로 썼다.,추론형,긍정,과거,확실
여행을 떠올릴 때면 늘 1순위로 꼽히던 곳이 한동안 낯설게 느껴졌다.,추론형,긍정,과거,확실
귀여운 여성 강시 캐릭터인 ＇메이메이＇는 슈퍼스타 등급의 좌익수 트레이너로 선수 육성 시 정신 능력치를 보너스로 얻을 수 있다.,추론형,긍정,미래,확실
인근 SRT 동탄역을 통해 서울 수서까지 약 17분이면 도달할 수 있다.,추론형,긍정,미래,불확실
이는 지구 두 바퀴 반에 해당하는 실로 엄청난 길이가 아닐 수 없다.,추론형,부정,현재,확실
더불어 금감원과 소송도 ＇법적 리스크＇요인으로 계속 작용할 듯 하다.,추론형,긍정,미래,불확실
특별연장근로 인가 기준에 모호함이 있어 구체적인 상황에 적용할 때 인가 요건에 해당하는지 논란이 발생할 여지가 있기 때문이다.,추론형,긍정,현재,확실
4월 총선을 앞두고 글로벌 시장 진출이나 기업 경쟁력 강화는 아랑곳하지 않고 정치권이 오로지 민심 자극을 통해 표심 잡기에만 몰두하는 모양새다.,추론형,긍정,현재,확실
쌍용차가 야심차게 선보인 SUV(스포츠 유틸리티 차량) 신차 ＇토레스＇ 인기가 뜨겁다.,추론형,긍정,현재,확실
나를 기록하고 역설하는 일의 중요성은 아직 인류의 끝나지 않은 숙제일 것이다.,추론형,긍정,미래,불확실
아버지에 이어 궁예 밑에서 벼슬을 한 왕건이 처음부터 왕 씨 성을 썼다면 목숨을 부지하기 힘들었을 것이기 때문이다.,추론형,긍정,과거,불확실
장자의 철학은 하도 넓어서 아무리 해석되어도 끝을 보이지 않는다.,추론형,부정,현재,확실
최근 들어 농식품 분야에서 우리나라 스타트업들이 그나마 두각을 나타내고 있는 건 사실 2010년 농림축산식품부가 모태펀드를 도입한 영향이 크다.,추론형,긍정,과거,확실
"어떻게 된 게 중국에는 보낼 마스크가 있고 우리 국민들은 마스크 하나 사기가 이렇게 힘들고, 천정부지로 오른 마스크 구매비용 부담 탓에 서민들 허리는 휘고, 폭주하는 주문에 마스크 공장 근무시간 늘리니 민노총은 고발장을 들이밀고, 코로나 전파 민폐국 중국이 우리를 얕잡아보고 ＂방역 똑바로 하라＂며 적반하장으로 나와도 머리를 조아리는 사대주의 본색을 드러내고, 중국인 전면 입국제한(이미 늦었지만) 여론에도 중국 보복 운운하며 쩔쩔매고, 무더기 환자 발생으로 전 세계 80여 개국이 우리 국민 입국을 제한하는 굴욕을 맛보고 있다.",추론형,긍정,현재,확실
그 이유는 미국과의 자유무역협정(FTA) 체결과 제주 해군기지 건설 때문이었다.,추론형,긍정,과거,확실
카카오게임즈는 모바일게임 시장 매출 톱3를 자신한다.,추론형,긍정,현재,확실
"1000조분의 1초까지 순간 포착할 수 있는 ＇초거대 현미경＇으로 원자·분자 수준까지 분석해 신약, 반도체, 소재부품 등 기초과학 연구에 활용도가 매우 높다.",추론형,긍정,현재,확실
요즘 스마트폰과는 비교가 안 될 정도로 사양이 낮다.,추론형,긍정,현재,확실
경제력과 소비력을 모두 갖춘 6070 세대가 급증하면서 이들은 위한 실버 산업도 빠르게 성장하고 있다.,추론형,긍정,현재,확실
스님들은 새처럼 빠른 속도로 사찰을 향해 날아가듯 걸어가셨다.,추론형,긍정,과거,확실
결국 옹주는 혼자 힘으로 절을 해야 했다.,추론형,긍정,과거,확실
늘 하는 간단한 계약 정도가 아니라면 법률 전문가의 철저한 도움을 받아 작성해야 한다.,추론형,긍정,미래,확실
필자는 이 같은 주장에 동의하지 않는다.,추론형,부정,현재,확실
베타차단제 계열의 혈압약은 수면유도 호르몬인 멜라토닌 부족을 일으켜 불면증을 일으킬 수 있으므로 코엔자임큐텐을 보충해주어야 한다.,추론형,긍정,미래,확실
"어진이나 각종 기록을 살펴봤을 때 조선의 임금들은 대체로 수염이 풍성하지 않았는데, 연산군 또한 그런 특징을 갖고 있었던 것으로 보인다.",추론형,긍정,과거,불확실
호텔 한 층을 통째로 중국 선수단에 제공하고 숙소 소독과 전용 엘리베이터를 마련하는 등 동선도 따로 둘 것으로 보인다.,추론형,긍정,미래,불확실
확실히 잡아야 할 하위권 팀과의 경기에서 주춤하면서 상위권 도약 기회를 날린 것이다.,추론형,긍정,과거,확실
질 수밖에 없는 싸움이었다.,추론형,긍정,과거,확실
만약 LPG는 비교적 검은 그을음 발생이 적기 때문에 엔진에 심각한 손상이 의심으로 즉시 점검을 받아야 한다.,추론형,긍정,현재,확실
