index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
0,기상청은 이날 서해 중부 해상에 위치한 고기압의 가장자리에 들어 전국이 대체로 흐리다가 중부지방은 오후부터 가끔 구름이 많겠다고 예보했다.,예측형,사실형,긍정,미정,과거,미래,확실,불확실
1,또 리스크관리능력을 바탕으로 이익창출력 및 지급여력을 안정적으로 유지할 것으로 전망했다.,예측형,추론형,긍정,미정,과거,미래,확실,불확실
2,"먼바다 파고는 서해 0.5∼2.0ｍ, 남해 0.5∼2.5ｍ, 동해 1.0∼3.0ｍ로 예보됐다.",예측형,사실형,긍정,미정,과거,미래,확실,불확실
3,시스템 반도체의 경우 2030년에는 필요한 수요가 3400명에 달하지만 실제 공급 인력은 900명에 그칠 것으로 예상했다.,예측형,추론형,긍정,부정,과거,미래,확실,불확실
4,"한국 영재의 위기는 몇 년 뒤엔 이공계 대학의 위기로, 다시 몇 년 뒤엔 4차 산업혁명 선도 기업의 위기가 될 것이다.",예측형,추론형,긍정,부정,과거,미래,확실,불확실
5,낮 최고 기온은 4∼12도로 전날(2.1∼10.3도)보다 조금 높겠다.,예측형,사실형,긍정,미정,과거,미래,확실,확실
6,각 게임별로 캐릭터 NFT나 게임 내 땅 소유 NFT를 판매할 예정이며 게임별로 최적화된 토큰 발행도 예고했다.,예측형,예측형,긍정,미정,과거,미래,확실,확실
7,반면 0.5%포인트 인상은 7%로 예측했다.,예측형,사실형,긍정,미정,과거,미래,확실,불확실
8,소비자 물가지수 발표 이후 월가의 바클레이즈와 제프리즈 투자은행은 모두 5월 물가 상승률 발표 이후 연준이 금리를 0.75%포인트 올릴 것으로 전망했다.,예측형,사실형,긍정,미정,과거,미래,확실,불확실
9,"뉴욕타임스(NYT)는 ＂이번 주 회의에서 1994년 이후 가장 큰 금리 인상을 논의할 것으로 보인다＂고 전했고, CNBC도 0.75%포인트 인상 움직임의 가능성이 있다고 예측했다.",예측형,사실형,긍정,미정,과거,미래,확실,불확실
68,국가경찰위 역시 자체 자문단을 꾸리는 등 행보로 맞서고 있어 향후 행안부와의 권한 충돌 논란이 거세질 것으로 보인다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
108,코픽스 금리가 조정됨에 따라 시중은행의 코픽스 연동대출 금리도 곧 바뀔 전망이다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
31,실제 게임 매출 기반의 스테이킹 모델을 통해 이용자 참여와 합리적 보상 제공이 선순환되는 생태계를 구축하고 글로벌 사업 역량과 게임 운영 노하우를 더해 건강한 토큰 이코노미를 설계해나간다는 계획이다.,예측형,사실형,긍정,긍정,미래,미래,불확실,불확실
51,＇던전앤파이터 모바일＇이 실질적인 최고 기대작이라는 점에서 중국 시장에서의 성과에 관심이 쏠릴 전망이다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
95,사용자의 생체 정보부터 선호 정보까지 입력되면 그에게 맞는 맞춤식 전략이 도출되고 그 전략에 따라 AI가 추천 알고리즘으로 맞춤 식단과 운동 코칭 서비스를 제공하는 것도 가능해질 전망이다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
137,회계기준 등 문제로 2조원대로 평가받는 푸르덴셜생명을 혼자 인수하기는 쉽지 않을 것으로 예상된다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
82,올해 13회를 맞는 MBN건강미박람회는 ＇브라보 앵콜 라이프＇를 슬로건으로 삼고 시니어를 위한 다양한 정보를 제공할 예정이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
114,바다의 물결은 동해·서해· 남해 앞바다에서 모두 0.5∼1.0ｍ로 일겠다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
134,올해 ＇보라＇ 플랫폼에 10여종의 P2E 게임을 선보일 계획이다.,예측형,예측형,긍정,미정,미래,미래,불확실,확실
12,먼저 중소기업과 중견기업에 29조1000억원 규모의 경영자금을 추가로 지원해 기업의 자금난에 숨통을 틔울 예정이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
27,우크라이나 전쟁에 따른 EU의 LNG선 수요가 늘어난 점도 국내 조선사에 긍정적인 영향을 미칠 전망이다.,예측형,추론형,긍정,긍정,미래,미래,불확실,불확실
45,"수미감자(20㎏)는 지난해 6월 1만9000원 선에서 도매가격이 형성됐지만, 올해는 3만~3만3000원에 형성돼 최대 70% 넘게 가격이 뛸 거라는 전망이다.",예측형,사실형,긍정,미정,미래,현재,불확실,불확실
19,"2030년까지 생산 설비에 3200억원 이상을 투자해 지능화 공정 시스템을 구축하고, 가상·증강현실부터 자동화·인공지능(AI) 기술 등이 적용된 미래형 조선소를 만들겠다는 복안이다.",예측형,사실형,긍정,미정,미래,미래,불확실,확실
105,고농도 미세먼지는 대기 정체로 국내 발생 미세먼지가 축적되고 중국 등 다른 나라에서 유입되는 오염물질이 더해지면서 주말까지 계속될 것으로 예상된다.,예측형,추론형,긍정,부정,미래,미래,불확실,불확실
111,16일부터는 스트리밍 플랫폼 트위치에서 ＇베일드 엑스퍼트＇의 ＇드롭스＇가 활성화된 방송을 1시간 시청할 때마다 한정판 요원 스킨을 획득 가능한 ＇스킨 박스＇ 선물 이벤트도 연다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
139,개발과 관련한 기술적 경험은 물론 외부에 공개하지 않았던 신작의 세부 정보들이 강연을 통해 발표될 전망이다.,예측형,사실형,긍정,미정,미래,미래,불확실,불확실
26,"낮부터 저녁 사이에는 강원 남부내륙 산지와 충남 남동내륙, 충북, 전라동부, 경북권 내륙, 경남 북서내륙에 소나기가 내리고, 제주도에는 저녁부터 비가 내릴 것으로 전망된다.",예측형,사실형,긍정,미정,미래,미래,불확실,불확실
136,KLPGA는 아시아 여자 골프의 허브로 발돋움하며 ＇대부분 맑고 화창한 날씨＇를 지속할 것으로 전망된다.,예측형,사실형,긍정,긍정,미래,미래,불확실,불확실
11,"중국의 봉쇄 조치가 점진적으로 완화되기 시작하고, 미국은 드라이빙 시즌에 진입하면서 휴가철 원유 수요 급증이 예상된다.",예측형,추론형,긍정,미정,미래,현재,불확실,불확실
120,"특히 배우자에 대한 상담 프로그램을 개발해 지역노인보호 전문기관에 배포하고, 현장 대응력 강화를 위한 교육을 수행할 예정이다.",예측형,사실형,긍정,미정,미래,미래,불확실,확실
67,벌써 세계 증시가 3000조원 이상 떨어져 1차 충격을 준 다음 이제 9일 이후 실제 공장 가동이 가능하냐에 따라 실물경제에 피해가 드러날 것이다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
94,해외 석탄발전소와 광산 등도 처분해 1조9000억원을 마련할 계획이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
119,"BoB 11기는 200명 규모로 선발하며, 커리큘럼을 보안기술 단위로 세분화해 운영할 예정이다.",예측형,사실형,긍정,미정,미래,미래,불확실,확실
109,＂미국 가상자산 규제 법안 적용 되면 다소 조정효과를 불러오겠지만 비트코인과 이더리움은 상품으로써 입지를 공고히 하게 될 것이다＂,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
66,향후 개발이 완료되면 상주인구만 20만명을 넘어설 것으로 예상된다.,예측형,예측형,긍정,미정,미래,미래,불확실,불확실
4,"현장 심사 및 시연의 전 과정은 온라인을 통해 실시간 중계되며, 행사장에 방문한 관람객들은 게임 콘텐츠를 직접 체험할 수 있을 예정이다.",예측형,사실형,긍정,미정,미래,미래,불확실,불확실
60,이 때문에 롯데카드처럼 사모투자펀드(PEF)와 함께 일부 지분을 투자하는 형태로 접근하거나 별도 사모펀드를 조성해 주요 지분을 갖는 방식을 취할 것으로 보인다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
42,서울 종로구에 거주하는 회사원 A씨는 8월에 폐암 수술을 받을 예정이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
93,금요일인 3일은 전국에 구름이 가끔 많고 미세먼지가 짙게 낄 전망이다.,예측형,사실형,긍정,미정,미래,미래,불확실,불확실
113,법무부는 7일에 이어 조만간 감찰위원회를 다시 열고 혐의 내용과 양정 등을 따져 결과를 징계위원회에 넘길 방침이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
16,"공인인증서의 독점적 지위가 사라짐에 따라 앞으로는 간편 비밀번호, 생체인증 등 다양한 인증수단이 활발하게 쓰일 것으로 예상된다.",예측형,추론형,긍정,미정,미래,미래,불확실,불확실
18,코로나19 비상사태가 장기화돼 오는 11월 대통령 선거에서 트럼프 대통령 당선 가능성이 낮아지면 중국은 내수 부진을 이유로 의무 수입을 이행하지 않을 가능성이 있다.,예측형,추론형,긍정,미정,미래,미래,불확실,불확실
10,규제심판관은 100여 명의 민간 전문가로 구성하고 건별로 전문 분야에 맞춰 배정하는 방식이 될 전망이다.,예측형,사실형,긍정,미정,미래,미래,불확실,불확실
36,토요일인 4일은 전국이 대체로 맑겠으나 중부 지방은 오전에 구름이 많겠다.,예측형,예측형,긍정,미정,미래,미래,불확실,불확실
55,＇이브닝플러스＇는 서울 여의도중앙점과 강남중앙점 2개점의 운영을 15일부터 시작해 8월 말에는 가산디지털점을 추가할 예정이다.,예측형,사실형,긍정,미정,미래,미래,불확실,불확실
64,15일 날씨는 전국이 대체로 맑겠으나 충남 서해안과 전북 서해안은 가끔 구름이 많을 전망이다.,예측형,사실형,긍정,미정,미래,미래,불확실,불확실
112,또한 각 팀과 1:1로 매칭된 개발자 선배들과 온라인 멘토링을 통해 현장에서 갈고 닦은 생생한 지식을 전수 할 예정이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
83,"또 토론토의 눈 덮인 뉴퀸 스트리트, 맨해튼 미드타운의 번화가 등 새로운 장소들도 등장하며 대칭형 전장 중앙의 로봇을 장악해 적진에 진격시키는 신규 모드 푸쉬(Push) 게임 모드도 만날 수 있다.",예측형,사실형,긍정,미정,미래,미래,불확실,불확실
104,미 연준의 빠른 긴축 시계에 더해 우리나라 역시 고물가에 직면하고 있는 만큼 큰 폭의 기준금리 인상이 불가피하다는 전망이 나온다.,예측형,추론형,긍정,미정,미래,현재,불확실,불확실
73,특히 국민 생활과 밀접한 배달비와 주거비 통계를 더 강화한다는 계획이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
0,하지만 디아블로는 전통적으로 이용자가 직접 캐릭터를 조작해 악당을 물리치는 ＇타격감＇과 ＇손맛＇을 중시한 만큼 기존과 같이 수동 전투만을 지원한다는 계획이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
56,나아가 ＇부수자산＇이라는 개념을 도입해 NFT처럼 소위 그레이존에 위치한 가상자산에 대해서도 공시를 요구할 계획이다.,예측형,예측형,긍정,미정,미래,미래,불확실,확실
28,"이날 아침최저기온은 14~20도, 낮최고기온은 25~32도로 예상된다.",예측형,사실형,긍정,미정,미래,미래,불확실,불확실
40,"하지만 2.75%가 점도표상 미국의 연말 예상 기준금리인 3.4%보다 낮기 때문에, 한은도 결국 한 차례 정도는 빅스텝을 밟지 않겠냐는 관측이다.",예측형,추론형,긍정,미정,미래,미래,불확실,불확실
24,전역 후 첫 공식 무대가 될 전망이다.,예측형,예측형,긍정,미정,미래,미래,불확실,불확실
25,콘진원은 게임개발 이외 인력이 부족한 중소게임사를 돕고자 게임 전담 PM을 배정해 해외진출 경험이 없더라도 해외에 게임을 출시할 수 있도록 전략 컨설팅을 기본적으로 제공할 예정이다.,예측형,사실형,긍정,미정,미래,미래,불확실,확실
